장소유형코드,대상시설명,시도명,시군구명,시군구코드,소재지도로명주소,소재지지번주소,위도,경도,제한속도,관리기관명,관리기관전화번호,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자,제공기관코드,제공기관명
1,다락원,충청남도,금산군,44710,충청남도 금산군 금산읍 금산로 1559,,36.11206754,127.4916373,30,충청남도 금산군,041-750-2713,금산경찰서,N,0,,2021-01-11,6440000,충청남도
1,섬김요양원,충청남도,금산군,44710,충청남도 금산군 복수면 복수로 450,,36.18552594,127.378668,30,충청남도 금산군,041-750-2713,금산경찰서,N,0,,2021-01-11,6440000,충청남도
1,나눔과 사랑의 집,충청남도,금산군,44710,충청남도 금산군 금성면 화림월곡길 11-4,,36.1217194,127.442025,30,충청남도 금산군,041-750-2713,금산경찰서,N,0,,2021-01-11,6440000,충청남도
1,부암1리 경로당,충청남도,금산군,44710,충청남도 금산군 진산면 뜬바우길 12,,36.1466275,127.3954918,30,충청남도 금산군,041-750-2713,금산경찰서,N,0,,2021-01-11,6440000,충청남도
1,"천내1,3리 경로당",충청남도,금산군,44710,충청남도 금산군 제원면 금강로 334,,36.1121529,127.5701525,30,충청남도 금산군,041-750-2713,금산경찰서,N,0,,2021-01-11,6440000,충청남도
1,동곡1리 경로당,충청남도,금산군,44710,충청남도 금산군 제원면 동곡길 28,,36.1362882,127.5468224,30,충청남도 금산군,041-750-2713,금산경찰서,N,0,,2021-01-11,6440000,충청남도
1,구억2리 경로당,충청남도,금산군,44710,충청남도 금산군 제원면 신안사로 73,,36.12790868,127.545426,30,충청남도 금산군,041-750-2713,금산경찰서,N,0,,2021-01-11,6440000,충청남도
1,불이1리 경로당,충청남도,금산군,44710,충청남도 금산군 부리면 무금로 1691-2,,36.0631063,127.5466873,30,충청남도 금산군,041-750-2713,금산경찰서,N,0,,2021-01-11,6440000,충청남도
1,역평2리 경로당,충청남도,금산군,44710,충청남도 금산군 남이면 중역평길 60,,36.05201851,127.417364,30,충청남도 금산군,041-750-2713,금산경찰서,N,0,,2021-01-11,6440000,충청남도
1,노인복지회관,충청남도,계룡시,44250,충청남도 계룡시 금암로 176,,36.27269449,127.2591318,30,충남 계룡시,042-840-2423,논산경찰서,Y,2,19,2021-01-11,6440000,충청남도
1,게이트볼장,충청남도,계룡시,44250,충청남도 계룡시 금암로 127,,36.27582495,127.2557814,30,충남 계룡시,042-840-2272,논산경찰서,Y,2,19,2021-01-11,6440000,충청남도
1,남부노인복지관,충청남도,당진시,44270,충청남도 당진시 합덕읍 예덕로 411,충청남도 당진시 합덕읍 운산리 302,36.8109264,126.7655227,30,충청남도 당진시,041-350-4362,당진경찰서,N,0,,2021-01-11,6440000,충청남도
1,솔뫼 베네딕도의 집,충청남도,당진시,44270,충청남도 당진시 우강면 솔뫼로 154,충청남도 당진시 우강면 송산리 125,36.82079604,126.7869675,30,충청남도 당진시,041-350-4362,당진경찰서,N,0,,2021-01-11,6440000,충청남도
1,계동복지센터,충청남도,당진시,44270,충청남도 당진시 면천면 한천로 706,충청남도 당진시 면천면 원동리 422-7,36.80246383,126.6687955,30,충청남도 당진시,041-350-4362,당진경찰서,N,0,,2021-01-11,6440000,충청남도
1,게이트볼장,충청남도,당진시,44270,충청남도 당진시 고대면 고대로 33,충청남도 당진시 고대면 진관리 349-2,36.92244214,126.6015048,30,충청남도 당진시,041-350-4362,당진경찰서,N,0,,2021-01-11,6440000,충청남도
1,삼월리 경로당,충청남도,당진시,44270,충청남도 당진시 송산면 송산로 563,충청남도 당진시 송산면 삼월리 279-5,36.94328289,126.6803247,30,충청남도 당진시,041-350-4362,당진경찰서,N,0,,2021-01-11,6440000,충청남도
1,옥현리 경로당,충청남도,당진시,44270,충청남도 당진시 고대면 정미로 975,충청남도 당진시 고대면 옥현리 131-5,36.90534112,126.5762799,30,충청남도 당진시,041-350-4362,당진경찰서,N,0,,2021-01-11,6440000,충청남도
1,진관2리 경로당,충청남도,당진시,44270,충청남도 당진시 고대면 당미로 590,충청남도 당진시 고대면 진관리 892-8,36.92272846,126.5851221,30,충청남도 당진시,041-350-4362,당진경찰서,N,0,,2021-01-11,6440000,충청남도
1,금암2리 경로당,충청남도,당진시,44270,충청남도 당진시 송산면 송산로 164,충청남도 당진시 송산면 금암리 16-2,36.9219437,126.6603336,30,충청남도 당진시,041-350-4362,당진경찰서,N,0,,2021-01-11,6440000,충청남도
1,사관리 경로당,충청남도,당진시,44270,충청남도 당진시 정미면 정미로 276-1,충청남도 당진시 정미면 사관리 233-2,36.8502018,126.5791143,30,충청남도 당진시,041-350-4362,당진경찰서,N,0,,2021-01-11,6440000,충청남도
1,구룡동 경로당,충청남도,당진시,44270,충청남도 당진시 면천로 3,충청남도 당진시 구룡동 468-4,36.83028289,126.6041369,30,충청남도 당진시,041-350-4362,당진경찰서,N,0,,2021-01-11,6440000,충청남도
1,오도리 경로당,충청남도,당진시,44270,충청남도 당진시 송산면 금암로 287,충청남도 당진시 송산면 당산리 657-3,36.93954245,126.6320659,30,충청남도 당진시,041-350-4362,당진경찰서,N,0,,2021-01-11,6440000,충청남도
1,장항리 경로당,충청남도,당진시,44270,충청남도 당진시 고대면 연동로 468,충청남도 당진시 고대면 장항리 279,36.95983938,126.5947031,30,충청남도 당진시,041-350-4362,당진경찰서,N,0,,2021-01-11,6440000,충청남도
1,죽동1리 노인회관,충청남도,당진시,44270,충청남도 당진시 면천면 아미로 409,충청남도 당진시 면천면 죽동리 606-2,36.85091454,126.6512002,30,충청남도 당진시,041-350-4362,당진경찰서,N,0,,2021-01-11,6440000,충청남도
1,도산리 노인회관,충청남도,당진시,44270,충청남도 당진시 정미면 회천로 699,충청남도 당진시 정미면 도산리 326-1,36.86966476,126.5551639,30,충청남도 당진시,041-350-4362,당진경찰서,N,0,,2021-01-11,6440000,충청남도
1,산성리 노인회관,충청남도,당진시,44270,충청남도 당진시 정미면 회천로 292-3,충청남도 당진시 정미면 산성리 279,36.84782263,126.5200621,30,충청남도 당진시,041-350-4362,당진경찰서,N,0,,2021-01-11,6440000,충청남도
1,송전리 노인회관,충청남도,당진시,44270,충청남도 당진시 대호지면 문헌로 212,충청남도 당진시 대호지면 송전리 139-10,36.87442067,126.5132997,30,충청남도 당진시,041-350-4362,당진경찰서,N,0,,2021-01-11,6440000,충청남도
1,창2리경로당,충청남도,당진시,44270,충청남도 당진시 우강면 평야2로 94,충청남도 당진시 우강면 창리 152-1,36.81657603,126.7914757,30,충청남도 당진시,041-350-4362,당진경찰서,N,0,,2021-01-11,6440000,충청남도
1,하성리경로당,충청남도,당진시,44270,충청남도 당진시 정미면 회천로 423-4,충청남도 당진시 정미면 하성리 200-1,36.85385448,126.5322465,30,충청남도 당진시,041-350-4362,당진경찰서,N,0,,2021-01-11,6440000,충청남도
1,우산리경로당,충청남도,당진시,44270,충청남도 당진시 정미면 회천로 471,충청남도 당진시 정미면 우산리 239-4,36.8563061,126.5370129,30,충청남도 당진시,041-350-4362,당진경찰서,N,0,,2021-01-11,6440000,충청남도
1,봉성리노인회관,충청남도,당진시,44270,충청남도 당진시 정미면 염솔로 550-4,충청남도 당진시 정미면 봉성리 200-1,36.84559954,126.5440781,30,충청남도 당진시,041-350-4362,당진경찰서,N,0,,2021-01-11,6440000,충청남도
1,천의2리경로당,충청남도,당진시,44270,충청남도 당진시 정미면 정미로 803,충청남도 당진시 정미면 천의리 138-18,36.8933782,126.5679368,30,충청남도 당진시,041-350-4362,당진경찰서,N,0,,2021-01-11,6440000,충청남도
1,성상1리 노인회관,충청남도,당진시,44270,충청남도 당진시 면천면 한천로 848-24,충청남도 당진시 면천면 성상리 256-1,36.81351091,126.6692314,30,충청남도 당진시,041-350-4362,당진경찰서,N,0,,2021-01-11,6440000,충청남도
1,세안아파트경로당,충청남도,당진시,44270,충청남도 당진시 송산면 당산1로 563,충청남도 당진시 송산면 매곡리 330,36.92789416,126.6652951,30,충청남도 당진시,041-350-4362,당진경찰서,N,0,,2021-01-11,6440000,충청남도
1,가학리노인회관,충청남도,당진시,44270,충청남도 당진시 송악읍 송악로 195-3,충청남도 당진시 송악읍 가학리 315-8,36.91620322,126.7053643,30,충청남도 당진시,041-350-4362,당진경찰서,N,0,,2021-01-11,6440000,충청남도
1,천의1리노인회관,충청남도,당진시,44270,충청남도 당진시 정미면 천의길 13-53,충청남도 당진시 정미면 천의리 253-5,36.88443091,126.5683372,30,충청남도 당진시,041-350-4362,당진경찰서,N,0,,2021-01-11,6440000,충청남도
1,봉생리 노인회관,충청남도,당진시,44270,충청남도 당진시 정미면 장재울길 41,충청남도 당진시 정미면 봉생리 221-2,36.88528802,126.5959705,30,충청남도 당진시,041-350-4362,당진경찰서,N,0,,2021-01-11,6440000,충청남도
1,노인복지관,경기도,연천군,41800,경기도 연천군 연천읍 문화로108번길 11,,38.10350741,127.0789065,30,연천군,031-839-2292,연천경찰서,N,0,12~13,2021-01-20,4140000,경기도 연천군
1,정각리 노인회관,충청남도,부여군,44760,충청남도 부여군 석성면 왕릉로 493,,36.26476989,126.9855956,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2021-01-11,6440000,충청남도
1,합곡1리 노인회관,충청남도,부여군,44760,충청남도 부여군 장암면 충절로 1720,,36.23008765,126.8706178,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2021-01-11,6440000,충청남도
1,노화1리 노인회관,충청남도,부여군,44760,충청남도 부여군 규암면 흥수로 529번길 19-1,,36.26227285,126.842015,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2021-01-11,6440000,충청남도
1,내성1리 노인회관,충청남도,부여군,44760,충청남도 부여군 양화면 내성로 4,,36.10603237,126.8653219,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2021-01-11,6440000,충청남도
1,복금3리 노인회관,충청남도,부여군,44760,충청남도 부여군 충화면 가림로 320,,36.18246647,126.8565025,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2021-01-11,6440000,충청남도
1,회동3리 노인회관,충청남도,부여군,44760,충청남도 부여군 남면 희망로 110,,36.2025755,126.8057607,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2021-01-11,6440000,충청남도
1,상황리 노인회관,충청남도,부여군,44760,충청남도 부여군 장암면 위덕로 527번길 66,,36.22350072,126.9365044,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2021-01-11,6440000,충청남도
1,수신1리 노인회관,충청남도,부여군,44760,충청남도 부여군 외산면 만수로신근남길 22,,36.36257879,126.7377003,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2021-01-11,6440000,충청남도
1,석성4리 노인회관,충청남도,부여군,44760,충청남도 부여군 석성면 석성북로 21-5,,36.22597567,126.9906035,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2021-01-11,6440000,충청남도
1,가신3리 노인회관,충청남도,부여군,44760,충청남도 부여군 임천면 팔충로 1222,,36.16638042,126.8615066,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2021-01-11,6440000,충청남도
1,간대3리 노인회관,충청남도,부여군,44760,충청남도 부여군 세도면 세도중앙로25-6,,36.16988014,126.9460086,30,충청남도 부여군,041-830-2358,부여경찰서,Y,,,2021-01-11,6440000,충청남도
1,수원1리 노인회관,충청남도,부여군,44760,충청남도 부여군 양화면 양화서로 747,,36.11392879,126.8458535,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2021-01-11,6440000,충청남도
1,시음1리 노인회관,충청남도,부여군,44760,충청남도 부여군 양화면 양화서로 276,,36.07684098,126.8537904,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2021-01-11,6440000,충청남도
1,회동1리 노인회관,충청남도,부여군,44760,충청남도 부여군 남면 남성로 426번길9,,36.21235633,126.8069114,30,충청남도 부여군,041-830-2358,부여경찰서,Y,,,2021-01-11,6440000,충청남도
1,종천어메니티 복지마을,충청남도,서천군,44770,충청남도 서천군 종천면 충서로302번길 88-16,충청남도 서천군 종천면 종천리 37-5,36.11041273,126.6567798,30,서천군,041-950-4127,서천경찰서,N,,,2021-01-11,6440000,충청남도
1,성일요양변원,충청남도,서천군,44770,충청남도 서천군 장항읍 장항로 85,충청남도 서천군 장항읍 신창리 251-33,36.01333401,126.6880308,30,서천군,041-950-4127,서천경찰서,N,,,2021-01-11,6440000,충청남도
1,서향군회관,충청남도,서천군,44770,충청남도 서천군 서천읍 서천로 209,충청남도 서천군 서천읍 사곡리 251-3,36.08599031,126.6851859,30,서천군,041-950-4127,서천경찰서,N,,,2021-01-11,6440000,충청남도
1,발동노인회관,충청남도,서천군,44770,충청남도 서천군 마서면 남산로 76,충청남도 서천군 마서면 옥산리 287-4,36.06448766,126.6666725,30,서천군,041-950-4127,서천경찰서,N,,,2021-01-11,6440000,충청남도
1,노인복지관,충청남도,서천군,44770,충청남도 서천군 기산면 기산길 58-13,충청남도 서천군 기산면 화산리 245-7,36.07349617,126.7619184,30,서천군,041-950-4127,서천경찰서,N,,,2021-01-11,6440000,충청남도
1,기산면 두남리 노인회관,충청남도,서천군,44770,충청남도 서천군 기산면 화산로 450,충청남도 서천군 기산면 두남리 240-5,36.06399974,126.7421848,30,서천군,041-950-4127,서천경찰서,N,,,2021-01-11,6440000,충청남도
1,판교면 노인요양시설,충청남도,서천군,44770,충청남도 서천군 판교면 대백제로 2078,충청남도 서천군 판교면 판교리 407-1,36.16871215,126.6927156,30,서천군,041-950-4127,서천경찰서,N,,,2021-01-11,6440000,충청남도
1,금정2리 경로당,충청남도,청양군,44790,충청남도 청양군 남양면 만수로 1888,,36.41550207,126.800391,30,충청남도 청양군,041-940-2983,청양경찰서,Y,1,8.5,2021-01-11,6440000,충청남도
1,대봉1리 경로당,충청남도,청양군,44790,충청남도 청양군 남양면 구용길240,,36.39777826,126.7839573,30,충청남도 청양군,041-940-2983,청양경찰서,Y,1,8.5,2021-01-11,6440000,충청남도
1,낙지리 경로당,충청남도,청양군,44790,충청남도 청양군 장평면 까치내로310-7,,36.36598593,126.8824944,30,충청남도 청양군,041-940-2983,청양경찰서,Y,1,8.5,2021-01-11,6440000,충청남도
1,강정리 경로당,충청남도,청양군,44790,충청남도 청양군 비봉면 록평용당로680-1,,36.51443185,126.7761497,30,충청남도 청양군,041-940-2983,청양경찰서,Y,1,8,2021-01-11,6440000,충청남도
1,금정1리 경로당,충청남도,청양군,44790,충청남도 청양군 남양면 만수로 1832,,36.41166254,126.796231,30,충청남도 청양군,041-940-2983,청양경찰서,Y,1,8.5,2021-01-11,6440000,충청남도
1,흥산2리 경로당,충청남도,청양군,44790,충청남도 청양군 남양면 만수로 1237,,36.37644631,126.7509048,30,충청남도 청양군,041-940-2983,청양경찰서,N,,8,2021-01-11,6440000,충청남도
1,구룡1리 경로당,충청남도,청양군,44790,충청남도 청양군 남양면 구용길394-7,,36.40421172,126.770759,30,충청남도 청양군,041-940-2983,청양경찰서,Y,1,8.5,2021-01-11,6440000,충청남도
1,작천리 경로당,충청남도,청양군,44790,충청남도 청양군 대치면 까치내로 689,,36.39410137,126.8605488,30,충청남도 청양군,041-940-2983,청양경찰서,N,,13,2021-01-11,6440000,충청남도
1,만수노인복지원,충청남도,부여군,44760,충청남도 부여군 외산면 외산로 25-19,,36.29730783,126.6993326,30,충청남도 부여군,041-830-2358,부여경찰서,Y,,,2021-01-11,6440000,충청남도
1,전장3리 노인회관,충청남도,부여군,44760,충청남도 부여군 외산면 만수로 647,,36.33262423,126.7235799,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2021-01-11,6440000,충청남도
1,안서리 노인회관,충청남도,부여군,44760,충청남도 부여군 옥산면 옥산동로 6,,36.19209435,126.7339385,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2021-01-11,6440000,충청남도
1,가덕1리 마을회관,충청남도,부여군,44760,충청남도 부여군 옥산면 옥산동로 238,,36.19125224,126.7566306,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2021-01-11,6440000,충청남도
1,정암2리 마을회관,충청남도,부여군,44760,충청남도 부여군 장암면 의자로 1183-8,,36.25015524,126.9049245,30,충청남도 부여군,041-830-2358,부여경찰서,Y,,,2021-01-11,6440000,충청남도
1,토정3리 노인회관,충청남도,부여군,44760,충청남도 부여군 홍산면 북토로 142-1,,36.2224763,126.7527612,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2021-01-11,6440000,충청남도
1,현내4리 노인회관,충청남도,부여군,44760,충청남도 부여군 석성면 현내로 90,,36.23769153,127.0045566,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2021-01-11,6440000,충청남도
1,외2리 마을회관,충청남도,부여군,44760,충청남도 부여군 규암면 수북로 8,,36.27044128,126.8864997,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2021-01-11,6440000,충청남도
1,가회4리 마을회관,충청남도,부여군,44760,충청남도 부여군 세도면 부흥로 1100번길7,,36.15758533,126.9958882,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2021-01-11,6440000,충청남도
1,비암3리 노인회관,충청남도,부여군,44760,충청남도 부여군 외산면 만수로 887번길8,,36.35269383,126.7292398,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2021-01-11,6440000,충청남도
1,금공리 경로회관,충청남도,부여군,44760,충청남도 부여군 은산면 지천로 160,,36.33453817,126.8540454,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2021-01-11,6440000,충청남도
1,대양1리 경로회관,충청남도,부여군,44760,충청남도 부여군 은산면 충절로 3305,,36.32623159,126.8095888,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2021-01-11,6440000,충청남도
1,저동3리 경로회관,충청남도,부여군,44760,충청남도 부여군 내산면 성충로 682,,36.29564516,126.7630798,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2021-01-11,6440000,충청남도
1,송학2리 경로회관,충청남도,부여군,44760,충청남도 부여군 남면 송수로 152-3,,36.22543459,126.8003569,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2021-01-11,6440000,충청남도
1,송정1리 경로회관,충청남도,부여군,44760,충청남도 부여군 양화면 양화북로 233번길2,,36.13738498,126.829449,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2021-01-11,6440000,충청남도
1,구교2리 경로회관,충청남도,부여군,44760,충청남도 부여군 임천면 성흥로 221번길30,,36.18146319,126.9017972,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2021-01-11,6440000,충청남도
1,탑산1리 경로회관,충청남도,부여군,44760,충청남도 부여군 임천면 탑사로91번길2,,36.15789105,126.8854058,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2021-01-11,6440000,충청남도
1,장하1리 경로회관,충청남도,부여군,44760,충청남도 부여군 장암면 의자로706번길2,,36.23906791,126.9474117,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2021-01-11,6440000,충청남도
1,하황리 경로회관,충청남도,부여군,44760,충청남도 부여군 장암면 의자로남산2길8,,36.22810084,126.9529762,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2021-01-11,6440000,충청남도
1,현내3리 경로회관,충청남도,부여군,44760,충청남도 부여군 석성면 금백로403번길26,,36.24416559,126.9925149,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2021-01-11,6440000,충청남도
1,산직1리 경로회관,충청남도,부여군,44760,충청남도 부여군 초촌면 선사로335번길2,,36.25756008,127.0446247,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2021-01-11,6440000,충청남도
1,군수1리 노인회관,충청남도,부여군,44760,충청남도 부여군 부여읍 성왕로35번길11,,36.26951181,126.9044288,30,충청남도 부여군,041-830-2358,부여경찰서,Y,,,2021-01-11,6440000,충청남도
1,반산1리 노인회관,충청남도,부여군,44760,충청남도 부여군 규암면 충절로2350번길12,,36.27784083,126.8781209,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2021-01-11,6440000,충청남도
1,옥산 노인회관,충청남도,부여군,44760,충청남도 부여군 외산면 만수로 559,,36.32515964,126.7239226,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2021-01-11,6440000,충청남도
1,벽룡1리 노인회관,충청남도,부여군,44760,충청남도 부여군 양화면 양화북로2,,36.1208929,126.8436691,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2021-01-11,6440000,충청남도
1,칠산2리 노인회관,충청남도,부여군,44760,충청남도 부여군 임천면 부흥로 221,,36.1594896,126.9130091,30,충청남도 부여군,041-830-2358,부여경찰서,Y,,,2021-01-11,6440000,충청남도
1,지토1리 노인회관,충청남도,부여군,44760,충청남도 부여군 장암면 위덕로성북2길12,,36.2134992,126.9063301,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2021-01-11,6440000,충청남도
1,지토2리 노인회관,충청남도,부여군,44760,충청남도 부여군 장암면 위덕로 309,,36.21855762,126.9122408,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2021-01-11,6440000,충청남도
1,청포2리 노인회관,충청남도,부여군,44760,충청남도 부여군 세도면 부흥로750번길9,,36.16614806,126.961958,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2021-01-11,6440000,충청남도
1,간대1리 노인회관,충청남도,부여군,44760,충청남도 부여군 세도면 부흥로 545,,36.16620389,126.9407852,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2021-01-11,6440000,충청남도
1,완도경로종합복지회관,전라남도,완도군,49900,전남 완도군 완도읍 청해진남로38-1,전라남도 완도군 완도읍 군내리 776 완도군종합복지회관,34.312609,126.754945,30,전라남도 완도군청,061-550-5773,완도경찰서,Y,,,2020-09-02,4990000,전라남도 완도군
1,완도제일교회(제일노인대학),전라남도,완도군,49900,전남 완도군 완도읍 청해진남로23번길 9,전라남도완도군완도읍 군내리 782-98 제일교회,34.313146,126.757227,30,전라남도 완도군청,061-550-5773,완도경찰서,Y,,,2020-09-02,4990000,전라남도 완도군
1,신덕2리 중들경로당,경상북도,안동시,47170,경상북도 안동시 임하면 충효로 3436,경상북도 안동시 임하면 신덕리 959,36.53306089,128.8144743,30,경상북도 안동시,054-840-6325,안동경찰서,N,,6,2021-07-01,5070000,경상북도 안동시
1,마령1리 경로당,경상북도,안동시,47170,경상북도 안동시 임동면 임예로 347,경상북도 안동시 임동면 마령리 산193,36.58365305,128.9366296,30,경상북도 안동시,054-840-6325,안동경찰서,N,,6,2021-07-01,5070000,경상북도 안동시
1,막곡리 복주병원,경상북도,안동시,47170,경상북도 안동시 풍산읍 함백이길 144,경상북도 안동시 풍산읍 막곡리 482,36.5804214,128.667488,30,경상북도 안동시,054-840-6325,안동경찰서,N,,5,2021-07-01,5070000,경상북도 안동시
1,송천동 포진경로당,경상북도,안동시,47170,경상북도 안동시 경동로 1523,경상북도 안동시 송천동 94-1,36.539317,128.8098149,30,경상북도 안동시,054-840-6325,안동경찰서,N,,6,2021-07-01,5070000,경상북도 안동시
1,원천2리 경로당,경상북도,안동시,47170,경상북도 안동시 녹전면 예봉로 750,경상북도 안동시 녹전면 원천리 823-46,36.78757269,128.740669,30,경상북도 안동시,054-840-6325,안동경찰서,N,,6,2021-07-01,5070000,경상북도 안동시
1,주계리 경로당,경상북도,안동시,47170,경상북도 안동시 와룡면 농암로 424,경상북도 안동시 와룡면 주계리 537,36.633049,128.800656,30,경상북도 안동시,054-840-6325,안동경찰서,N,,6,2021-07-01,5070000,경상북도 안동시
1,주진2리 경로당,경상북도,안동시,47170,경상북도 안동시 예안면 삼산길2-3,경상북도 안동시 예안면 주진리 945-1,36.665846,128.854367,30,경상북도 안동시,054-840-6325,안동경찰서,N,,6,2021-07-01,5070000,경상북도 안동시
1,감애2리 경로당,경상북도,안동시,47170,경상북도 안동시 와룡면 와북로 764,경상북도 안동시 와룡면 감애리 623-2,36.666244,128.762167,30,경상북도 안동시,054-840-6325,안동경찰서,N,,6,2021-07-01,5070000,경상북도 안동시
1,동부1리 경로당,경상북도,안동시,47170,경상북도 안동시 도산면 퇴계로 2065-2,경상북도 안동시 도산면 동부리 247-2,36.704078,128.816522,30,경상북도 안동시,054-840-6325,안동경찰서,N,,6,2021-07-01,5070000,경상북도 안동시
1,귀미1리 경로당,경상북도,안동시,47170,경상북도 안동시 일직면 귀미길 2-25,경상북도 안동시 일직면 귀미리 606,36.467296,128.682573,30,경상북도 안동시,054-840-6325,안동경찰서,N,,6,2021-07-01,5070000,경상북도 안동시
1,명진2리 경로당,경상북도,안동시,47170,경상북도 안동시 일직면 평팔명진길312,경상북도 안동시 일직면 명진리 113-4,36.432368,128.6544754,30,경상북도 안동시,054-840-6325,안동경찰서,Y,1,6,2021-07-01,5070000,경상북도 안동시
1,인계리 경로당,경상북도,안동시,47170,경상북도 안동시 예안면 농암로 2077,경상북도 안동시 예안면 인계리 392-5,36.6942266,128.9192305,30,경상북도 안동시,054-840-6325,안동경찰서,Y,1,6,2021-07-01,5070000,경상북도 안동시
1,서정리 경로당,경상북도,포항시,47113,경상북도 포항시 북구 청하면 비학로 1785번길 7,,36.19103107,129.3111033,30,경상북도 포항시,054-270-3645,북부 경찰서,N,,,2021-05-10,5020000,경상북도 포항시
1,용두리 경로당,경상북도,포항시,47113,경상북도 포항시 북구 청하면 해안로 2260,,36.19485015,129.372711,30,경상북도 포항시,054-270-3646,북부 경찰서,N,,,2021-05-10,5020000,경상북도 포항시
1,항사리 경로당,경상북도,포항시,47113,경상북도 포항시 남구 오천읍 오어로 153,,35.92949543,129.3834803,30,경상북도 포항시,054-270-3647,남부 경찰서,N,,,2021-05-10,5020000,경상북도 포항시
1,자가리 마을회관,경상북도,포항시,47113,경상북도 포항시 북구 기계면 기계로 523,,36.08873403,129.1666905,30,경상북도 포항시,054-270-3648,북부 경찰서,N,,,2021-05-10,5020000,경상북도 포항시
1,지동리 마을회관,경상북도,포항시,47113,경상북도 포항시 북구 죽장면 포은로 2645번길 10-17,,36.12304115,129.0811695,30,경상북도 포항시,054-270-3649,북부 경찰서,N,,,2021-05-10,5020000,경상북도 포항시
1,상옥리 마을회관,경상북도,포항시,47113,경상북도 포항시 북구 죽장면 죽장로 1648,,36.23412839,129.2093852,30,경상북도 포항시,054-270-3650,북부 경찰서,N,,,2021-05-10,5020000,경상북도 포항시
1,율산리 마을회관,경상북도,포항시,47113,경상북도 포항시 북구 기북면 율산북길 76,,36.13110248,129.1782638,30,경상북도 포항시,054-270-3651,북부 경찰서,N,,,2021-05-10,5020000,경상북도 포항시
1,유락원(요양원),경상북도,포항시,47111,경상북도 포항시 남구 장기면 산서길 54,,35.89125897,129.4656017,30,경상북도 포항시,054-270-3652,남부 경찰서,N,,,2021-05-10,5020000,경상북도 포항시
1,은빛빌리지,경상북도,포항시,47113,경상북도 포항시 북구 새천년대로 1001번길 2-7,,36.05907106,129.3694953,30,경상북도 포항시,054-270-3653,북부 경찰서,N,,,2021-05-10,5020000,경상북도 포항시
1,장길리 경로당,경상북도,포항시,47111,경상북도 포항시 남구 구룡포읍 동해안로4363번길 4,,35.95326507,129.544204,30,경상북도 포항시,054-270-3654,남부 경찰서,N,,,2021-05-10,5020000,경상북도 포항시
1,창포종합사회복지관,경상북도,포항시,47113,경상북도 포항시 북구 새천년대로1075번길 10,,36.06691068,129.3707312,30,경상북도 포항시,054-270-3655,북부 경찰서,N,,,2021-05-10,5020000,경상북도 포항시
1,성법리 경로당,경상북도,포항시,47113,경상북도 포항시 북구 기북면 기북로1081번길 1,,36.17678855,129.1971376,30,경상북도 포항시,054-270-3656,북부 경찰서,N,,,2021-05-10,5020000,경상북도 포항시
1,방산2리 마을회관,경상북도,포항시,47111,경상북도 포항시 남구 장기면 방산로 599,,35.91597448,129.455205,30,경상북도 포항시,054-270-3657,남부 경찰서,N,,,2021-05-10,5020000,경상북도 포항시
